name,unique_cycle_sum,unique_energy_sum,arith_meshX,arith_ins,mem0_ins,mem0_ent,mem1_ins,mem1_ent,mem2_ins,mem2_ent,mem3_ins,mem3_ent,mem4_ins,mem4_ent
arch_pe4_mac1_buf_0.5_4_4_0.5,2728837,4915654844.070001,64,1024,1024,1,128,32,128,65536,64,4096,1,32768
arch_pe4_mac1_buf_0.5_4_4_1,2698702,4850554783.0199995,64,1024,1024,1,128,32,128,65536,64,4096,1,65536
arch_pe4_mac1_buf_0.5_4_4_2,2720821,4775359940.9800005,64,1024,1024,1,128,32,128,65536,64,4096,1,131072
arch_pe4_mac1_buf_0.5_4_4_4,2713448,4836999951.58,64,1024,1024,1,128,32,128,65536,64,4096,1,262144
arch_pe4_mac1_buf_1_0.5_0.5_0.5,5701484,7516509848.160002,64,1024,1024,1,128,64,128,8192,64,512,1,32768
arch_pe4_mac1_buf_1_0.5_0.5_1,6118509,7629255908.58,64,1024,1024,1,128,64,128,8192,64,512,1,65536
arch_pe4_mac1_buf_1_0.5_0.5_2,3987371,5507086849.48,64,1024,1024,1,128,64,128,8192,64,512,1,131072
arch_pe4_mac1_buf_1_0.5_0.5_4,4559926,6223803345.57,64,1024,1024,1,128,64,128,8192,64,512,1,262144
arch_pe4_mac1_buf_1_0.5_1_0.5,5580063,6964530914.68,64,1024,1024,1,128,64,128,8192,64,1024,1,32768
arch_pe4_mac1_buf_1_0.5_1_1,5372571,6686234951.009999,64,1024,1024,1,128,64,128,8192,64,1024,1,65536
arch_pe4_mac1_buf_1_0.5_1_2,4302800,5738875664.629999,64,1024,1024,1,128,64,128,8192,64,1024,1,131072
arch_pe4_mac1_buf_1_0.5_1_4,4150223,5595765089.79,64,1024,1024,1,128,64,128,8192,64,1024,1,262144
arch_pe4_mac1_buf_1_0.5_2_0.5,5578936,6977765002.32,64,1024,1024,1,128,64,128,8192,64,2048,1,32768
arch_pe4_mac1_buf_1_0.5_2_1,5372674,6760702280.78,64,1024,1024,1,128,64,128,8192,64,2048,1,65536
arch_pe4_mac1_buf_1_0.5_2_2,3985666,5296387268.460001,64,1024,1024,1,128,64,128,8192,64,2048,1,131072
arch_pe4_mac1_buf_1_0.5_2_4,2878824,4391681636.91,64,1024,1024,1,128,64,128,8192,64,2048,1,262144
arch_pe4_mac1_buf_1_0.5_4_0.5,5580063,7067703630.400001,64,1024,1024,1,128,64,128,8192,64,4096,1,32768
arch_pe4_mac1_buf_1_0.5_4_1,5373698,6697665243.370001,64,1024,1024,1,128,64,128,8192,64,4096,1,65536
arch_pe4_mac1_buf_1_0.5_4_2,3979112,5369042508.869999,64,1024,1024,1,128,64,128,8192,64,4096,1,131072
arch_pe4_mac1_buf_1_0.5_4_4,2713448,4093457130.189999,64,1024,1024,1,128,64,128,8192,64,4096,1,262144
arch_pe4_mac1_buf_1_1_0.5_0.5,5671379,7691833422.83,64,1024,1024,1,128,64,128,16384,64,512,1,32768
arch_pe4_mac1_buf_1_1_0.5_1,4144211,5843210224.46,64,1024,1024,1,128,64,128,16384,64,512,1,65536
arch_pe4_mac1_buf_1_1_0.5_2,2837889,4569978745.93,64,1024,1024,1,128,64,128,16384,64,512,1,131072
arch_pe4_mac1_buf_1_1_0.5_4,3090689,4776804592.900001,64,1024,1024,1,128,64,128,16384,64,512,1,262144
arch_pe4_mac1_buf_1_1_1_0.5,5559993,7161745369.740001,64,1024,1024,1,128,64,128,16384,64,1024,1,32768
arch_pe4_mac1_buf_1_1_1_1,4121961,5571578486.230001,64,1024,1024,1,128,64,128,16384,64,1024,1,65536
arch_pe4_mac1_buf_1_1_1_2,3087927,4785051623.27,64,1024,1024,1,128,64,128,16384,64,1024,1,131072
arch_pe4_mac1_buf_1_1_1_4,2793525,4322161300.26,64,1024,1024,1,128,64,128,16384,64,1024,1,262144
arch_pe4_mac1_buf_1_1_2_0.5,5558866,6992819947.66,64,1024,1024,1,128,64,128,16384,64,2048,1,32768
arch_pe4_mac1_buf_1_1_2_1,4115510,5614914068.5,64,1024,1024,1,128,64,128,16384,64,2048,1,65536
arch_pe4_mac1_buf_1_1_2_2,2727375,4110101512.26,64,1024,1024,1,128,64,128,16384,64,2048,1,131072
arch_pe4_mac1_buf_1_1_2_4,2879951,4394014126.349999,64,1024,1024,1,128,64,128,16384,64,2048,1,262144
arch_pe4_mac1_buf_1_1_4_0.5,5580063,7046684341.58,64,1024,1024,1,128,64,128,16384,64,4096,1,32768
arch_pe4_mac1_buf_1_1_4_1,4114280,5564635226.650001,64,1024,1024,1,128,64,128,16384,64,4096,1,65536
arch_pe4_mac1_buf_1_1_4_2,2720821,4106888595.81,64,1024,1024,1,128,64,128,16384,64,4096,1,131072
arch_pe4_mac1_buf_1_1_4_4,2714575,4238441762.5999994,64,1024,1024,1,128,64,128,16384,64,4096,1,262144
arch_pe4_mac1_buf_1_2_0.5_0.5,4278022,6560926594.950001,64,1024,1024,1,128,64,128,32768,64,512,1,32768
arch_pe4_mac1_buf_1_2_0.5_1,4889325,6868786877.02,64,1024,1024,1,128,64,128,32768,64,512,1,65536
arch_pe4_mac1_buf_1_2_0.5_2,2727706,4360313078.680001,64,1024,1024,1,128,64,128,32768,64,512,1,131072
arch_pe4_mac1_buf_1_2_0.5_4,3116494,4887272906.990001,64,1024,1024,1,128,64,128,32768,64,512,1,262144
arch_pe4_mac1_buf_1_2_1_0.5,2728837,4424275423.52,64,1024,1024,1,128,64,128,32768,64,1024,1,32768
arch_pe4_mac1_buf_1_2_1_1,2699829,4384688237.89,64,1024,1024,1,128,64,128,32768,64,1024,1,65536
arch_pe4_mac1_buf_1_2_1_2,3058025,4757495102.75,64,1024,1024,1,128,64,128,32768,64,1024,1,131072
arch_pe4_mac1_buf_1_2_1_4,2733518,4378846929.380001,64,1024,1024,1,128,64,128,32768,64,1024,1,262144
arch_pe4_mac1_buf_1_2_2_0.5,2727710,4339941831.009999,64,1024,1024,1,128,64,128,32768,64,2048,1,32768
arch_pe4_mac1_buf_1_2_2_1,2698805,4425383058.570001,64,1024,1024,1,128,64,128,32768,64,2048,1,65536
arch_pe4_mac1_buf_1_2_2_2,2720821,4215403335.2799997,64,1024,1024,1,128,64,128,32768,64,2048,1,131072
arch_pe4_mac1_buf_1_2_2_4,2878824,4412249522.21,64,1024,1024,1,128,64,128,32768,64,2048,1,262144
arch_pe4_mac1_buf_1_2_4_0.5,2748907,4370359084.56,64,1024,1024,1,128,64,128,32768,64,4096,1,32768
arch_pe4_mac1_buf_1_2_4_1,2698702,4291947373.919999,64,1024,1024,1,128,64,128,32768,64,4096,1,65536
arch_pe4_mac1_buf_1_2_4_2,2720821,4231656673.6300006,64,1024,1024,1,128,64,128,32768,64,4096,1,131072
arch_pe4_mac1_buf_1_2_4_4,2713448,4232023283.0099998,64,1024,1024,1,128,64,128,32768,64,4096,1,262144
arch_pe4_mac1_buf_1_4_0.5_0.5,4286829,7004902857.679998,64,1024,1024,1,128,64,128,65536,64,512,1,32768
arch_pe4_mac1_buf_1_4_0.5_1,4867411,7108040824.840002,64,1024,1024,1,128,64,128,65536,64,512,1,65536
arch_pe4_mac1_buf_1_4_0.5_2,2727706,4521062703.249999,64,1024,1024,1,128,64,128,65536,64,512,1,131072
arch_pe4_mac1_buf_1_4_0.5_4,3148034,5276864635.2,64,1024,1024,1,128,64,128,65536,64,512,1,262144
arch_pe4_mac1_buf_1_4_1_0.5,2728837,4836177698.41,64,1024,1024,1,128,64,128,65536,64,1024,1,32768
arch_pe4_mac1_buf_1_4_1_1,2698702,4671324231.3,64,1024,1024,1,128,64,128,65536,64,1024,1,65536
arch_pe4_mac1_buf_1_4_1_2,3058025,5008244560.78,64,1024,1024,1,128,64,128,65536,64,1024,1,131072
arch_pe4_mac1_buf_1_4_1_4,2733518,4615967894.190001,64,1024,1024,1,128,64,128,65536,64,1024,1,262144
arch_pe4_mac1_buf_1_4_2_0.5,2727710,4679359151.83,64,1024,1024,1,128,64,128,65536,64,2048,1,32768
arch_pe4_mac1_buf_1_4_2_1,2699932,4671086357.13,64,1024,1024,1,128,64,128,65536,64,2048,1,65536
arch_pe4_mac1_buf_1_4_2_2,2727375,4471137292.740001,64,1024,1024,1,128,64,128,65536,64,2048,1,131072
arch_pe4_mac1_buf_1_4_2_4,2879951,4551625490.700002,64,1024,1024,1,128,64,128,65536,64,2048,1,262144
arch_pe4_mac1_buf_1_4_4_0.5,2748907,4694678847.25,64,1024,1024,1,128,64,128,65536,64,4096,1,32768
arch_pe4_mac1_buf_1_4_4_1,2705256,4610612740.459998,64,1024,1024,1,128,64,128,65536,64,4096,1,65536
arch_pe4_mac1_buf_1_4_4_2,2720821,4421277309.32,64,1024,1024,1,128,64,128,65536,64,4096,1,131072
arch_pe4_mac1_buf_1_4_4_4,2713448,4389179640.17,64,1024,1024,1,128,64,128,65536,64,4096,1,262144
arch_pe4_mac1_buf_2_0.5_0.5_0.5,5691449,7487821665.28,64,1024,1024,1,128,128,128,8192,64,512,1,32768
arch_pe4_mac1_buf_2_0.5_0.5_1,6257760,7862542185.349999,64,1024,1024,1,128,128,128,8192,64,512,1,65536
arch_pe4_mac1_buf_2_0.5_0.5_2,4000795,5508818124.92,64,1024,1024,1,128,128,128,8192,64,512,1,131072
arch_pe4_mac1_buf_2_0.5_0.5_4,4562588,6262293338.099999,64,1024,1024,1,128,128,128,8192,64,512,1,262144
arch_pe4_mac1_buf_2_0.5_1_0.5,5567673,6985190820.64,64,1024,1024,1,128,128,128,8192,64,1024,1,32768
arch_pe4_mac1_buf_2_0.5_1_1,5379228,6812618384.96,64,1024,1024,1,128,128,128,8192,64,1024,1,65536
arch_pe4_mac1_buf_2_0.5_1_2,4296246,5749303524.2699995,64,1024,1024,1,128,128,128,8192,64,1024,1,131072
arch_pe4_mac1_buf_2_0.5_1_4,4209795,5641840454.660001,64,1024,1024,1,128,128,128,8192,64,1024,1,262144
arch_pe4_mac1_buf_2_0.5_2_0.5,5610168,7045789814.29,64,1024,1024,1,128,128,128,8192,64,2048,1,32768
arch_pe4_mac1_buf_2_0.5_2_1,5372571,6704194258.369999,64,1024,1024,1,128,128,128,8192,64,2048,1,65536
arch_pe4_mac1_buf_2_0.5_2_2,3985666,5345762941.46,64,1024,1024,1,128,128,128,8192,64,2048,1,131072
arch_pe4_mac1_buf_2_0.5_2_4,2858754,4233362524.3899994,64,1024,1024,1,128,128,128,8192,64,2048,1,262144
arch_pe4_mac1_buf_2_0.5_4_0.5,5605664,7161793953.07,64,1024,1024,1,128,128,128,8192,64,4096,1,32768
arch_pe4_mac1_buf_2_0.5_4_1,5380252,6684923102.050001,64,1024,1024,1,128,128,128,8192,64,4096,1,65536
arch_pe4_mac1_buf_2_0.5_4_2,3985666,5322800665.35,64,1024,1024,1,128,128,128,8192,64,4096,1,131072
arch_pe4_mac1_buf_2_0.5_4_4,2714575,4018265525.3,64,1024,1024,1,128,128,128,8192,64,4096,1,262144
arch_pe4_mac1_buf_2_1_0.5_0.5,5701484,7660836227.590001,64,1024,1024,1,128,128,128,16384,64,512,1,32768
arch_pe4_mac1_buf_2_1_0.5_1,4130793,5997713333.0599985,64,1024,1024,1,128,128,128,16384,64,512,1,65536
arch_pe4_mac1_buf_2_1_0.5_2,2727706,4341497150.7300005,64,1024,1024,1,128,128,128,16384,64,512,1,131072
arch_pe4_mac1_buf_2_1_0.5_4,3138820,4879273586.870001,64,1024,1024,1,128,128,128,16384,64,512,1,262144
arch_pe4_mac1_buf_2_1_1_0.5,5567673,7167924594.799999,64,1024,1024,1,128,128,128,16384,64,1024,1,32768
arch_pe4_mac1_buf_2_1_1_1,4114280,5646039273.200001,64,1024,1024,1,128,128,128,16384,64,1024,1,65536
arch_pe4_mac1_buf_2_1_1_2,3064579,4634542327.490001,64,1024,1024,1,128,128,128,16384,64,1024,1,131072
arch_pe4_mac1_buf_2_1_1_4,2734645,4089967563.1799994,64,1024,1024,1,128,128,128,16384,64,1024,1,262144
arch_pe4_mac1_buf_2_1_2_0.5,5590098,7024360460.52,64,1024,1024,1,128,128,128,16384,64,2048,1,32768
arch_pe4_mac1_buf_2_1_2_1,4121961,5577647961.889999,64,1024,1024,1,128,128,128,16384,64,2048,1,65536
arch_pe4_mac1_buf_2_1_2_2,2740891,4147284041.14,64,1024,1024,1,128,128,128,16384,64,2048,1,131072
arch_pe4_mac1_buf_2_1_2_4,2858754,4274286599.09,64,1024,1024,1,128,128,128,16384,64,2048,1,262144
arch_pe4_mac1_buf_2_1_4_0.5,5605664,7216104648.879999,64,1024,1024,1,128,128,128,16384,64,4096,1,32768
arch_pe4_mac1_buf_2_1_4_1,4114280,5553055518.83,64,1024,1024,1,128,128,128,16384,64,4096,1,65536
arch_pe4_mac1_buf_2_1_4_2,2720821,4073402598.2299995,64,1024,1024,1,128,128,128,16384,64,4096,1,131072
arch_pe4_mac1_buf_2_1_4_4,2714575,4075375284.6400013,64,1024,1024,1,128,128,128,16384,64,4096,1,262144
arch_pe4_mac1_buf_2_2_0.5_0.5,4309254,6525390766.639999,64,1024,1024,1,128,128,128,32768,64,512,1,32768
arch_pe4_mac1_buf_2_2_0.5_1,4864796,7036626470.28,64,1024,1024,1,128,128,128,32768,64,512,1,65536
arch_pe4_mac1_buf_2_2_0.5_2,2727706,4399688425.82,64,1024,1024,1,128,128,128,32768,64,512,1,131072
arch_pe4_mac1_buf_2_2_0.5_4,3080860,4869496807.28,64,1024,1024,1,128,128,128,32768,64,512,1,262144
arch_pe4_mac1_buf_2_2_1_0.5,2736517,4470289991.730001,64,1024,1024,1,128,128,128,32768,64,1024,1,32768
arch_pe4_mac1_buf_2_2_1_1,2699829,4287895488.7100005,64,1024,1024,1,128,128,128,32768,64,1024,1,65536
arch_pe4_mac1_buf_2_2_1_2,3076202,4740456304.380001,64,1024,1024,1,128,128,128,32768,64,1024,1,131072
arch_pe4_mac1_buf_2_2_1_4,2756866,4248549051.7299995,64,1024,1024,1,128,128,128,32768,64,1024,1,262144
arch_pe4_mac1_buf_2_2_2_0.5,2782290,4565556560.090001,64,1024,1024,1,128,128,128,32768,64,2048,1,32768
arch_pe4_mac1_buf_2_2_2_1,2698805,4217421195.4,64,1024,1024,1,128,128,128,32768,64,2048,1,65536
arch_pe4_mac1_buf_2_2_2_2,2740891,4172714946.7400002,64,1024,1024,1,128,128,128,32768,64,2048,1,131072
arch_pe4_mac1_buf_2_2_2_4,2858754,4345801236.0,64,1024,1024,1,128,128,128,32768,64,2048,1,262144
arch_pe4_mac1_buf_2_2_4_0.5,2774508,4517080614.15,64,1024,1024,1,128,128,128,32768,64,4096,1,32768
arch_pe4_mac1_buf_2_2_4_1,2698702,4283139973.0999994,64,1024,1024,1,128,128,128,32768,64,4096,1,65536
arch_pe4_mac1_buf_2_2_4_2,2720821,4207252192.4700003,64,1024,1024,1,128,128,128,32768,64,4096,1,131072
arch_pe4_mac1_buf_2_2_4_4,2713448,4094051125.920001,64,1024,1024,1,128,128,128,32768,64,4096,1,262144
arch_pe4_mac1_buf_2_4_0.5_0.5,4309254,6907886966.08,64,1024,1024,1,128,128,128,65536,64,512,1,32768
arch_pe4_mac1_buf_2_4_0.5_1,4891702,7515414063.289999,64,1024,1024,1,128,128,128,65536,64,512,1,65536
arch_pe4_mac1_buf_2_4_0.5_2,2734260,4654453126.759999,64,1024,1024,1,128,128,128,65536,64,512,1,131072
arch_pe4_mac1_buf_2_4_0.5_4,3080860,5076699874.13,64,1024,1024,1,128,128,128,65536,64,512,1,262144
arch_pe4_mac1_buf_2_4_1_0.5,2736517,4787269194.29,64,1024,1024,1,128,128,128,65536,64,1024,1,32768
arch_pe4_mac1_buf_2_4_1_1,2706486,4591219851.95,64,1024,1024,1,128,128,128,65536,64,1024,1,65536
arch_pe4_mac1_buf_2_4_1_2,3064579,4990147954.969999,64,1024,1024,1,128,128,128,65536,64,1024,1,131072
arch_pe4_mac1_buf_2_4_1_4,2756866,4411329767.48,64,1024,1024,1,128,128,128,65536,64,1024,1,262144
arch_pe4_mac1_buf_2_4_2_0.5,2782290,4793346812.450001,64,1024,1024,1,128,128,128,65536,64,2048,1,32768
arch_pe4_mac1_buf_2_4_2_1,2698702,4506859300.489999,64,1024,1024,1,128,128,128,65536,64,2048,1,65536
arch_pe4_mac1_buf_2_4_2_2,2747445,4408444380.47,64,1024,1024,1,128,128,128,65536,64,2048,1,131072
arch_pe4_mac1_buf_2_4_2_4,2859881,4522805719.5199995,64,1024,1024,1,128,128,128,65536,64,2048,1,262144
arch_pe4_mac1_buf_2_4_4_0.5,2774508,4737261019.529999,64,1024,1024,1,128,128,128,65536,64,4096,1,32768
arch_pe4_mac1_buf_2_4_4_1,2705256,4537187775.0199995,64,1024,1024,1,128,128,128,65536,64,4096,1,65536
arch_pe4_mac1_buf_2_4_4_2,2720821,4285093067.85,64,1024,1024,1,128,128,128,65536,64,4096,1,131072
arch_pe4_mac1_buf_2_4_4_4,2713448,4224534023.620001,64,1024,1024,1,128,128,128,65536,64,4096,1,262144
arch_pe4_mac1_buf_4_0.5_0.5_0.5,5730361,7645761309.64,64,1024,1024,1,128,256,128,8192,64,512,1,32768
arch_pe4_mac1_buf_4_0.5_0.5_1,6151786,8009435804.020001,64,1024,1024,1,128,256,128,8192,64,512,1,65536
arch_pe4_mac1_buf_4_0.5_0.5_2,4107803,5840454812.62,64,1024,1024,1,128,256,128,8192,64,512,1,131072
arch_pe4_mac1_buf_4_0.5_0.5_4,4578153,6327696643.870001,64,1024,1024,1,128,256,128,8192,64,512,1,262144
arch_pe4_mac1_buf_4_0.5_1_0.5,5582316,7061394197.2300005,64,1024,1024,1,128,256,128,8192,64,1024,1,32768
arch_pe4_mac1_buf_4_0.5_1_1,5372571,6803949453.080001,64,1024,1024,1,128,256,128,8192,64,1024,1,65536
arch_pe4_mac1_buf_4_0.5_1_2,4357841,6120810701.1,64,1024,1024,1,128,256,128,8192,64,1024,1,131072
arch_pe4_mac1_buf_4_0.5_1_4,4149096,5565058181.7,64,1024,1024,1,128,256,128,8192,64,1024,1,262144
arch_pe4_mac1_buf_4_0.5_2_0.5,5611193,7240163031.73,64,1024,1024,1,128,256,128,8192,64,2048,1,32768
arch_pe4_mac1_buf_4_0.5_2_1,5392744,6816267690.059999,64,1024,1024,1,128,256,128,8192,64,2048,1,65536
arch_pe4_mac1_buf_4_0.5_2_2,3999182,5424112465.28,64,1024,1024,1,128,256,128,8192,64,2048,1,131072
arch_pe4_mac1_buf_4_0.5_2_4,2858754,4275267290.7299995,64,1024,1024,1,128,256,128,8192,64,2048,1,262144
arch_pe4_mac1_buf_4_0.5_4_0.5,5635769,7425230089.72,64,1024,1024,1,128,256,128,8192,64,4096,1,32768
arch_pe4_mac1_buf_4_0.5_4_1,5419368,6938558742.239999,64,1024,1024,1,128,256,128,8192,64,4096,1,65536
arch_pe4_mac1_buf_4_0.5_4_2,4005736,5411766631.860001,64,1024,1024,1,128,256,128,8192,64,4096,1,131072
arch_pe4_mac1_buf_4_0.5_4_4,2713448,4063918434.9200006,64,1024,1024,1,128,256,128,8192,64,4096,1,262144
arch_pe4_mac1_buf_4_1_0.5_0.5,5719301,7634365547.129999,64,1024,1024,1,128,256,128,16384,64,512,1,32768
arch_pe4_mac1_buf_4_1_0.5_1,4159107,5985394061.250001,64,1024,1024,1,128,256,128,16384,64,512,1,65536
arch_pe4_mac1_buf_4_1_0.5_2,2761043,4457628450.679999,64,1024,1024,1,128,256,128,16384,64,512,1,131072
arch_pe4_mac1_buf_4_1_0.5_4,3092738,4815442059.290001,64,1024,1024,1,128,256,128,16384,64,512,1,262144
arch_pe4_mac1_buf_4_1_1_0.5,5581189,7171461715.31,64,1024,1024,1,128,256,128,16384,64,1024,1,32768
arch_pe4_mac1_buf_4_1_1_1,4120834,5687157004.25,64,1024,1024,1,128,256,128,16384,64,1024,1,65536
arch_pe4_mac1_buf_4_1_1_2,3098166,4848532321.079999,64,1024,1024,1,128,256,128,16384,64,1024,1,131072
arch_pe4_mac1_buf_4_1_1_4,2713448,4096455661.89,64,1024,1024,1,128,256,128,16384,64,1024,1,262144
arch_pe4_mac1_buf_4_1_2_0.5,5610168,7314013323.580001,64,1024,1024,1,128,256,128,16384,64,2048,1,32768
arch_pe4_mac1_buf_4_1_2_1,4135477,5608906282.969999,64,1024,1024,1,128,256,128,16384,64,2048,1,65536
arch_pe4_mac1_buf_4_1_2_2,2727375,4135662066.7700005,64,1024,1024,1,128,256,128,16384,64,2048,1,131072
arch_pe4_mac1_buf_4_1_2_4,2859881,4272231936.980001,64,1024,1024,1,128,256,128,16384,64,2048,1,262144
arch_pe4_mac1_buf_4_1_4_0.5,5602386,7369814296.849999,64,1024,1024,1,128,256,128,16384,64,4096,1,32768
arch_pe4_mac1_buf_4_1_4_1,4135477,5621791972.359999,64,1024,1024,1,128,256,128,16384,64,4096,1,65536
arch_pe4_mac1_buf_4_1_4_2,2744169,4191254829.3799996,64,1024,1024,1,128,256,128,16384,64,4096,1,131072
arch_pe4_mac1_buf_4_1_4_4,2734645,4190774301.4599996,64,1024,1024,1,128,256,128,16384,64,4096,1,262144
arch_pe4_mac1_buf_4_2_0.5_0.5,4293688,6283535609.280002,64,1024,1024,1,128,256,128,32768,64,512,1,32768
arch_pe4_mac1_buf_4_2_0.5_1,5001988,6935767262.27,64,1024,1024,1,128,256,128,32768,64,512,1,65536
arch_pe4_mac1_buf_4_2_0.5_2,2834770,4757181007.66,64,1024,1024,1,128,256,128,32768,64,512,1,131072
arch_pe4_mac1_buf_4_2_0.5_4,3095195,4929926779.240001,64,1024,1024,1,128,256,128,32768,64,512,1,262144
arch_pe4_mac1_buf_4_2_1_0.5,2774508,4684011609.080001,64,1024,1024,1,128,256,128,32768,64,1024,1,32768
arch_pe4_mac1_buf_4_2_1_1,2705256,4506361115.07,64,1024,1024,1,128,256,128,32768,64,1024,1,65536
arch_pe4_mac1_buf_4_2_1_2,3104720,4974615750.69,64,1024,1024,1,128,256,128,32768,64,1024,1,131072
arch_pe4_mac1_buf_4_2_1_4,2736796,4291642528.7499995,64,1024,1024,1,128,256,128,32768,64,1024,1,262144
arch_pe4_mac1_buf_4_2_2_0.5,2811167,4776061018.039999,64,1024,1024,1,128,256,128,32768,64,2048,1,32768
arch_pe4_mac1_buf_4_2_2_1,2720002,4329628598.57,64,1024,1024,1,128,256,128,32768,64,2048,1,65536
arch_pe4_mac1_buf_4_2_2_2,2720821,4225280688.5299997,64,1024,1024,1,128,256,128,32768,64,2048,1,131072
arch_pe4_mac1_buf_4_2_2_4,2858754,4332514945.64,64,1024,1024,1,128,256,128,32768,64,2048,1,262144
arch_pe4_mac1_buf_4_2_4_0.5,2771230,4604321112.51,64,1024,1024,1,128,256,128,32768,64,4096,1,32768
arch_pe4_mac1_buf_4_2_4_1,2726453,4369016392.08,64,1024,1024,1,128,256,128,32768,64,4096,1,65536
arch_pe4_mac1_buf_4_2_4_2,2720821,4242414825.8599997,64,1024,1024,1,128,256,128,32768,64,4096,1,131072
arch_pe4_mac1_buf_4_2_4_4,2734645,4246564773.18,64,1024,1024,1,128,256,128,32768,64,4096,1,262144
arch_pe4_mac1_buf_4_4_0.5_0.5,4293688,6741436697.46,64,1024,1024,1,128,256,128,65536,64,512,1,32768
arch_pe4_mac1_buf_4_4_0.5_1,4910032,7291251815.930001,64,1024,1024,1,128,256,128,65536,64,512,1,65536
arch_pe4_mac1_buf_4_4_0.5_2,2834770,4982419916.469999,64,1024,1024,1,128,256,128,65536,64,512,1,131072
arch_pe4_mac1_buf_4_4_0.5_4,3095195,5149684640.540001,64,1024,1024,1,128,256,128,65536,64,512,1,262144
arch_pe4_mac1_buf_4_4_1_0.5,2774508,4949213298.79,64,1024,1024,1,128,256,128,65536,64,1024,1,32768
arch_pe4_mac1_buf_4_4_1_1,2699829,4666495005.619999,64,1024,1024,1,128,256,128,65536,64,1024,1,65536
arch_pe4_mac1_buf_4_4_1_2,3104720,5187685821.710002,64,1024,1024,1,128,256,128,65536,64,1024,1,131072
arch_pe4_mac1_buf_4_4_1_4,2736796,4433752224.7300005,64,1024,1024,1,128,256,128,65536,64,1024,1,262144
arch_pe4_mac1_buf_4_4_2_0.5,2811167,5022291347.940001,64,1024,1024,1,128,256,128,65536,64,2048,1,32768
arch_pe4_mac1_buf_4_4_2_1,2718875,4579537859.4,64,1024,1024,1,128,256,128,65536,64,2048,1,65536
arch_pe4_mac1_buf_4_4_2_2,2720821,4367779383.61,64,1024,1024,1,128,256,128,65536,64,2048,1,131072
arch_pe4_mac1_buf_4_4_2_4,2858754,4414451139.22,64,1024,1024,1,128,256,128,65536,64,2048,1,262144
arch_pe4_mac1_buf_4_4_4_0.5,2780037,4794211882.200001,64,1024,1024,1,128,256,128,65536,64,4096,1,32768
arch_pe4_mac1_buf_4_4_4_1,2725326,4579003013.81,64,1024,1024,1,128,256,128,65536,64,4096,1,65536
arch_pe4_mac1_buf_4_4_4_2,2720821,4373194334.889998,64,1024,1024,1,128,256,128,65536,64,4096,1,131072
arch_pe4_mac1_buf_4_4_4_4,2734645,4328110776.490001,64,1024,1024,1,128,256,128,65536,64,4096,1,262144
arch_pe4_mac4_buf_0.5_0.5_0.5_0.5,5382065,7331000251.399999,64,4096,4096,1,128,32,128,8192,64,512,1,32768
arch_pe4_mac4_buf_0.5_0.5_0.5_1,5670986,7629198988.31,64,4096,4096,1,128,32,128,8192,64,512,1,65536
arch_pe4_mac4_buf_0.5_0.5_0.5_2,4979184,6929684792.69,64,4096,4096,1,128,32,128,8192,64,512,1,131072
arch_pe4_mac4_buf_0.5_0.5_0.5_4,5687422,7878199841.56,64,4096,4096,1,128,32,128,8192,64,512,1,262144
arch_pe4_mac4_buf_0.5_0.5_1_0.5,5436581,7186538384.04,64,4096,4096,1,128,32,128,8192,64,1024,1,32768
arch_pe4_mac4_buf_0.5_0.5_1_1,5753188,7573652461.849999,64,4096,4096,1,128,32,128,8192,64,1024,1,65536
arch_pe4_mac4_buf_0.5_0.5_1_2,3540617,5369124160.12,64,4096,4096,1,128,32,128,8192,64,1024,1,131072
arch_pe4_mac4_buf_0.5_0.5_1_4,4054307,6067860524.630001,64,4096,4096,1,128,32,128,8192,64,1024,1,262144
arch_pe4_mac4_buf_0.5_0.5_2_0.5,5435621,7167054103.8099985,64,4096,4096,1,128,32,128,8192,64,2048,1,32768
arch_pe4_mac4_buf_0.5_0.5_2_1,4961342,6680854591.880001,64,4096,4096,1,128,32,128,8192,64,2048,1,65536
arch_pe4_mac4_buf_0.5_0.5_2_2,3547069,5475855091.239999,64,4096,4096,1,128,32,128,8192,64,2048,1,131072
arch_pe4_mac4_buf_0.5_0.5_2_4,2276809,4206140189.87,64,4096,4096,1,128,32,128,8192,64,2048,1,262144
arch_pe4_mac4_buf_0.5_0.5_4_0.5,5026813,6806565744.100001,64,4096,4096,1,128,32,128,8192,64,4096,1,32768
arch_pe4_mac4_buf_0.5_0.5_4_1,4861219,6652103899.280001,64,4096,4096,1,128,32,128,8192,64,4096,1,65536
arch_pe4_mac4_buf_0.5_0.5_4_2,3548758,5524220449.4400015,64,4096,4096,1,128,32,128,8192,64,4096,1,131072
arch_pe4_mac4_buf_0.5_0.5_4_4,2268068,4253717161.1899996,64,4096,4096,1,128,32,128,8192,64,4096,1,262144
arch_pe4_mac4_buf_0.5_1_0.5_0.5,5064509,7333035036.16,64,4096,4096,1,128,32,128,16384,64,512,1,32768
arch_pe4_mac4_buf_0.5_1_0.5_1,4440394,6656165087.669999,64,4096,4096,1,128,32,128,16384,64,512,1,65536
arch_pe4_mac4_buf_0.5_1_0.5_2,3720368,5861212287.250001,64,4096,4096,1,128,32,128,16384,64,512,1,131072
arch_pe4_mac4_buf_0.5_1_0.5_4,3702422,5777934930.32,64,4096,4096,1,128,32,128,16384,64,512,1,262144
